bank,branch,service,street,city,state,zip,latitude,longitude
EvaBank,Cullman,Full Service Brick and Mortar Office,3210 Alabama Highway 157,Cullman,AL,35058,34.20351,-86.8268295
EvaBank,Decatur,Full Service Brick and Mortar Office,2404 Danville Road,Decatur,AL,35603,34.567551,-87.016329
EvaBank,Evabank,Full Service Brick and Mortar Office,4113 Eva Road,Eva,AL,35621,34.33136777,-86.75936339
EvaBank,Evabank - Priceville Office,Full Service Brick and Mortar Office,464 Highway 67 South,Decatur,AL,35603,34.52430275,-86.89358038
EvaBank,Madison,Full Service Brick and Mortar Office,8848 Madison Boulevard,Madison,AL,35758,34.67771873,-86.74935529
Pinnacle Bank,1012 20th St,Full Service Brick and Mortar Office,1012 20th Street,Haleyville,AL,35565,34.22659574,-87.62228771
Pinnacle Bank,78 Highway Drive Through,Limited Service Facility Office,100 22nd Avenue,Jasper,AL,35501,33.84371102,-87.24882202
Pinnacle Bank,Bryan Road,Full Service Brick and Mortar Office,790 Highway 78,Sumiton,AL,35148,33.74422855,-87.04430428
Pinnacle Bank,Gardendale,Full Service Brick and Mortar Office,101 Pinnacle Drive,Gardendale,AL,35071,33.66696659,-86.81461098
Pinnacle Bank,Montgomery Highway,Full Service Brick and Mortar Office,2039 Canyon Road,Birmingham,AL,35216,33.4449,-86.789097
Pinnacle Bank,Pinnacle Bank,Full Service Brick and Mortar Office,1811 Second Avenue,Jasper,AL,35501,33.81772987,-87.27613947
Pinnacle Bank,Trussville,Full Service Brick and Mortar Office,2064 Gadsden Highway,Trussville,AL,35173,33.61257426,-86.62358239
Robertson Banking Company,Birmingham,Full Service Brick and Mortar Office,1801 5th Avenue North,Birmingham,AL,35203,33.51688913,-86.81060662
Robertson Banking Company,Linden,Full Service Brick and Mortar Office,209 East Coats Avenue,Linden,AL,36748,32.30630579,-87.79632111
Robertson Banking Company,Northridge,Full Service Brick and Mortar Office,1835 Mcfarland Blvd N,Tuscaloosa,AL,35406,33.236568,-87.551217
Robertson Banking Company,Robertson Banking Company,Full Service Brick and Mortar Office,216 North Walnut Avenue,Demopolis,AL,36732,32.51816016,-87.83751596
Robertson Banking Company,Thomaston,Full Service Brick and Mortar Office,6510 2nd Avenue,Thomaston,AL,36783,32.26671846,-87.62740502
Robertson Banking Company,Tuscaloosa,Full Service Brick and Mortar Office,1400 Greensboro Avenue,Tuscaloosa,AL,35401,33.200964,-87.5652885
Robertson Banking Company,Westside,Full Service Brick and Mortar Office,1206 Highway 80 West,Demopolis,AL,36732,32.50311231,-87.82263189
Farmers and Merchants Bank,Anniston,Full Service Brick and Mortar Office,1429 Quintard Avenue,Anniston,AL,36201,33.663411,-85.82656551
Farmers and Merchants Bank,Cusseta Roads,Full Service Brick and Mortar Office,2838 Phillips Road South,Lanett,AL,36863,32.83466187,-85.22983511
Farmers and Merchants Bank,Dadeville,Full Service Brick and Mortar Office,216 S. Broadnax Street,Dadeville,AL,36853,32.82896658,-85.76364318
Farmers and Merchants Bank,Farmers And Merchants Bank,Full Service Brick and Mortar Office,112 East Ladiga Street,Piedmont,AL,36272,33.92370338,-85.60995882
Farmers and Merchants Bank,Farmers And Merchants Bank,Full Service Brick and Mortar Office,2 1st St Ne,Lafayette,AL,36862,32.89981487,-85.40030221
Farmers and Merchants Bank,Jacksonville,Full Service Brick and Mortar Office,1130 South Pelham Road,Jacksonville,AL,36265,33.800346,-85.76122545
Farmers and Merchants Bank,Oxford,Full Service Brick and Mortar Office,35 Ali Way,Oxford,AL,36203,33.61107908,-85.82361915
First National Bank,Bank Of Berry,Full Service Brick and Mortar Office,17871 Ushwy 18 E,Berry,AL,35546,33.63223079,-87.6596462
First National Bank,Carbon Hill,Full Service Brick and Mortar Office,31900 Northwest 1st Avenue,Carbon Hill,AL,35549,33.88829914,-87.52818146
First National Bank,Double Springs,Full Service Brick and Mortar Office,15305 Ushwy 278 West,Double Springs,AL,35553,34.15722426,-87.40953734
First National Bank,First National Bank,Full Service Brick and Mortar Office,341 Military Street South,Hamilton,AL,35570,34.1393505,-87.98943983
First National Bank,Haleyville,Full Service Brick and Mortar Office,1100 20th Street,Haleyville,AL,35565,34.2266463,-87.6214242
First National Bank,Parrish,Full Service Brick and Mortar Office,First Avenue And Main Street,Parrish,AL,35580,33.730641,-87.28461
First National Bank,Sulligent,Full Service Brick and Mortar Office,55220 Highway 17,Sulligent,AL,35586,33.90113446,-88.13398928
Traders & Farmers Bank,Addison,Full Service Brick and Mortar Office,30966 Hwy 278,Addison,AL,35540,34.20046372,-87.17546812
Traders & Farmers Bank,Arley,Full Service Brick and Mortar Office,6141 County Road 41,Arley,AL,35541,34.06922229,-87.2179855
Traders & Farmers Bank,Bear Creek,Full Service Brick and Mortar Office,309 Main Street,Bear Creek,AL,35543,34.2751134,-87.70074985
Traders & Farmers Bank,Curry,Full Service Brick and Mortar Office,5329 Curry Hwy,Jasper,AL,35503,33.94252154,-87.21890412
Traders & Farmers Bank,Double Springs,Full Service Brick and Mortar Office,10 Blake Drive,Double Springs,AL,35553,34.14707645,-87.39314636
Traders & Farmers Bank,Lynn,Full Service Brick and Mortar Office,101 Heck St,Lynn,AL,35575,34.05159583,-87.55324472
Traders & Farmers Bank,Traders & Farmers Bank,Full Service Brick and Mortar Office,819 20th St,Haleyville,AL,35565,34.22615959,-87.62474613
First Community Bank of Central Alabama,Eclectic,Full Service Retail Office,1875 Kowaliga Rd,Eclectic,AL,36024,32.65540041,-86.04827007
First Community Bank of Central Alabama,First Community Bank Of Central Alab,Full Service Brick and Mortar Office,715 Wilson Street,Wetumpka,AL,36092,32.52819484,-86.20543272
First Community Bank of Central Alabama,Holtville Road,Full Service Brick and Mortar Office,9788 Holtville Road,Wetumpka,AL,36092,32.63452247,-86.31509171
First Community Bank of Central Alabama,Millbrook,Full Service Brick and Mortar Office,3300 Highway 14,Millbrook,AL,36054,32.51033988,-86.38123359
First Community Bank of Central Alabama,Prattville,Full Service Brick and Mortar Office,1761 East Main Street,Prattville,AL,36068,32.46093,-86.4228015
First Community Bank of Central Alabama,Tallassee,Full Service Brick and Mortar Office,526 Gilmer Avenue,Tallassee,AL,36078,32.54363565,-85.90509286
First Community Bank of Central Alabama,West Prattville,Full Service Brick and Mortar Office,211 Highway 82 Bypass W,Prattville,AL,36067,32.43945917,-86.47625839
First Bank of Alabama,Ashland,Full Service Brick and Mortar Office,83183 Alabama Hwy 9,Ashland,AL,36251,33.27395905,-85.83405536
First Bank of Alabama,Bank Of Wedowee,Full Service Brick and Mortar Office,111 West Broad Street,Wedowee,AL,36278,33.30921027,-85.48611334
First Bank of Alabama,First Bank Of Alabama,Full Service Brick and Mortar Office,120 East North Street,Talladega,AL,35160,33.43557085,-86.10199646
First Bank of Alabama,Lincoln,Full Service Brick and Mortar Office,47743 Us Highway 78,Lincoln,AL,35096,33.60405137,-86.11836306
First Bank of Alabama,Munford,Full Service Brick and Mortar Office,44388 Alabama 21,Munford,AL,36268,33.53208054,-85.94013567
First Bank of Alabama,Roanoke,Full Service Brick and Mortar Office,3500 Highway 431,Roanoke,AL,36274,33.15464516,-85.3612637
First Bank of Alabama,Woodland,Full Service Brick and Mortar Office,24514 Highway 48,Woodland,AL,36280,33.37380855,-85.39476218
Progress Bank and Trust,Birmingham,Full Service Brick and Mortar Office,2121 Highland Avenue South,Birmingham,AL,35205,33.499674,-86.7930255
Progress Bank and Trust,Carl T. Jones Drive,Full Service Brick and Mortar Office,2746 Carl T. Jones Drive,Huntsville,AL,35802,34.67672204,-86.54353538
Progress Bank and Trust,Florence,Full Service Brick and Mortar Office,230 East Tennessee Street,Florence,AL,35630,34.80111307,-87.67362684
Progress Bank and Trust,Grant Street,Full Service Brick and Mortar Office,255 Grant Street,Decatur,AL,35601,34.601499,-86.982831
Progress Bank and Trust,Madison,Full Service Brick and Mortar Office,8337 Highway 72,Madison,AL,35758,34.749045,-86.762637
Progress Bank and Trust,Progress Bank And Trust,Full Service Brick and Mortar Office,201 Williams Avenue,Huntsville,AL,35801,34.72850652,-86.58292349
Progress Bank and Trust,Vestride,Full Service Brick and Mortar Office,1360 Montgomery Highway,Birmingham,AL,35216,33.42612394,-86.79349642
Southern States Bank,Auburn,Full Service Brick and Mortar Office,815 Opelika Rd,Auburn,AL,36830,32.617422,-85.4640945
Southern States Bank,Birmingham,Full Service Retail Office,7 Office Park Circle,Birmingham,AL,35223,33.47887902,-86.77251427
Southern States Bank,Huntsville,Full Service Brick and Mortar Office,"415 Church Street, Building H, Suite 100",Huntsville,AL,35801,34.734384,-86.592699
Southern States Bank,Opelika,Full Service Brick and Mortar Office,2601 Frederick Road,Opelika,AL,36801,32.6210492,-85.41498228
Southern States Bank,Southern States Bank,Full Service Brick and Mortar Office,615 Quintard Avenue,Anniston,AL,36202,33.65221607,-85.8264717
Southern States Bank,Sylacauga,Full Service Brick and Mortar Office,101 West Fort Williams Street,Sylacauga,AL,35150,33.16728454,-86.252841
Centennial Bank,Elberta,Full Service Brick and Mortar Office,24989 State Street,Elberta,AL,36530,30.41433149,-87.59860153
Centennial Bank,Fairhope,Full Service Brick and Mortar Office,218 North Greeno Rd,Fairhope,AL,36532,30.529269,-87.88604963
Centennial Bank,Foley,Full Service Brick and Mortar Office,501 S Mckenzie Street,Foley,AL,36535,30.40189005,-87.68380917
Centennial Bank,Gulf Shores,Full Service Brick and Mortar Office,2201 West First Street,Gulf Shores,AL,36542,30.27476692,-87.68882131
Centennial Bank,Gulf Shores,Limited Service Messenger Office,2201 West First Street,Gulf Shores,AL,36542,30.27476692,-87.68882131
Centennial Bank,Orange Beach,Full Service Brick and Mortar Office,25051 Canal Street,Orange Beach,AL,36561,30.29034848,-87.59718106
Liberty Bank,Albertville,Full Service Brick and Mortar Office,305 North Broad Street,Albertville,AL,35950,34.2708863,-86.20718307
Liberty Bank,Collinsville,Full Service Brick and Mortar Office,5350 Alabama Highway 68,Collinsville,AL,35961,34.27067417,-85.87262729
Liberty Bank,Crossville,Full Service Brick and Mortar Office,15053 Alabama Highway 68,Crossville,AL,35962,34.2852672,-86.00136367
Liberty Bank,Liberty Bank,Full Service Brick and Mortar Office,40956 Alabama Highway 75,Geraldine,AL,35974,34.36711006,-86.00103115
Liberty Bank,Sardis Road,Full Service Brick and Mortar Office,1660 Sardis Road,Boaz,AL,35956,34.17625852,-86.11500521
Liberty Bank,Snead,Full Service Brick and Mortar Office,87615 Us Hwy 278 East,Altoona,AL,35952,34.11529121,-86.38834569
Traditions Bank,Arley,Full Service Brick and Mortar Office,19 Helicon Road,Arley,AL,35541,34.0804693,-87.21266913
Traditions Bank,Dodge City,Full Service Brick and Mortar Office,639 Alabama Highway 69s,Hanceville,AL,35077,34.047801,-86.87385
Traditions Bank,Hayden,Full Service Brick and Mortar Office,121 White Oak Trail,Warrior,AL,35180,33.85004125,-86.82651622
Traditions Bank,Holly Pond Office,Full Service Brick and Mortar Office,40 Holly Pond Blountsville Road,Holly Pond,AL,35083,34.173486,-86.615586
Traditions Bank,Priceville,Full Service Brick and Mortar Office,380 Highway 67 South,Decatur,AL,35603,34.52609246,-86.89596528
Traditions Bank,Traditions Bank,Full Service Brick and Mortar Office,109 2nd Avenue N.W.,Cullman,AL,35055,34.17766631,-86.84541258
BankFirst Financial Services,Aliceville,Full Service Brick and Mortar Office,"25 Third Street, N. E.",Aliceville,AL,35442,33.12270227,-88.14886379
BankFirst Financial Services,Carrollton,Full Service Brick and Mortar Office,Elliott Street And Highway 17,Carrollton,AL,35447,33.2625645,-88.095699
BankFirst Financial Services,First National Bank Of Central Al/Br,Full Service Brick and Mortar Office,2323 Paul W Bryant Drive,Tuscaloosa,AL,35403,33.20515719,-87.56578514
BankFirst Financial Services,Gordo,Full Service Brick and Mortar Office,106 Second Avenue Northwest,Gordo,AL,35466,33.32086966,-87.90518065
BankFirst Financial Services,Northport,Full Service Brick and Mortar Office,54 Mcfarland Boulevard,Northport,AL,35476,33.23658979,-87.55361325
BankFirst Financial Services,Tuscaloosa County,Full Service Brick and Mortar Office,2201 7th Street,Tuscaloosa,AL,35401,33.208308,-87.5649825
Century Bank,Cottage Hill Road,Full Service Brick and Mortar Office,6380 Cottage Hill Road,Mobile,AL,36609,30.64020678,-88.19032221
Century Bank,Fairhope,Full Service Brick and Mortar Office,861 Edwards Avenue,Fairhope,AL,36532,30.52733146,-87.88660967
Century Bank,Mobile County Bank,Full Service Brick and Mortar Office,Union Church Road And Highway 90,Grand Bay,AL,36541,47.10343289,-119.6830128
Century Bank,Spring Hill,Full Service Brick and Mortar Office,127 West I-65 Service Road North,Mobile,AL,36608,30.69378197,-88.12559601
Century Bank,Tillman's Corner,Full Service Brick and Mortar Office,5370 Hwy 90 West,Mobile,AL,36628,30.593052,-88.170075
Century Bank,West Moffett Commercial Park Shoppin,Full Service Brick and Mortar Office,7875 Moffett Road,Semmes,AL,36575,30.76405741,-88.22752366
Merchants Bank of Alabama,Arab,Full Service Brick and Mortar Office,1096 North Brindlee Mountain Parkway,Arab,AL,35016,34.33472956,-86.50325674
Merchants Bank of Alabama,Fairview,Full Service Brick and Mortar Office,44 Butler Street,Cullman,AL,35058,34.25417121,-86.69049349
Merchants Bank of Alabama,Hanceville,Full Service Brick and Mortar Office,"906 Main Street, Ne",Hanceville,AL,35077,34.07836904,-86.78399218
Merchants Bank of Alabama,Highway 157,Full Service Brick and Mortar Office,"4855 Highway 157, Northwest",Cullman,AL,35055,34.20612587,-86.85626897
Merchants Bank of Alabama,Merchants Bank Of Alabama,Full Service Brick and Mortar Office,"900 Second Avenue, Sw",Cullman,AL,35055,34.168347,-86.8391595
NobleBank & Trust,Alexandria Office,Full Service Brick and Mortar Office,646 Valley Cub Dr.,Alexandria,AL,36250,33.7627738,-85.89100795
NobleBank & Trust,Birmingham Office,Full Service Brick and Mortar Office,361 Summit Blvd,Birmingham,AL,35243,33.45236775,-86.73096492
NobleBank & Trust,Noblebank & Trust,Full Service Brick and Mortar Office,1509 Quintard Avenue,Anniston,AL,36201,33.66388121,-85.8265437
NobleBank & Trust,Oxford Office,Full Service Brick and Mortar Office,1836 Highway 78,Oxford,AL,36203,33.61473262,-85.79460979
NobleBank & Trust,Piedmont Office,Full Service Brick and Mortar Office,201 N Main Street,Piedmont,AL,36272,33.92446438,-85.61366306
22nd State Bank,22nd State Bank,Full Service Brick and Mortar Office,1920 Main Street,Louisville,AL,36048,31.78470423,-85.55467299
22nd State Bank,Eufaula Avenue,Full Service Brick and Mortar Office,21 Eufaula Avenue,Clayton,AL,36016,31.87808553,-85.44842997
22nd State Bank,First Exchange Bank - A Division Of,Full Service Brick and Mortar Office,226 St. Joseph Avenue,Brewton,AL,36426,31.10528119,-87.07076943
22nd State Bank,Mobile,Full Service Brick and Mortar Office,"917 Western America Circle, Ste 202",Mobile,AL,36609,30.67328868,-88.13082733
22nd State Bank,North Eufaula,Full Service Brick and Mortar Office,101 N. Eufaula Avenue,Eufaula,AL,36027,31.893399,-85.14560716
"First State Bank of the South, Inc.",Athens,Full Service Brick and Mortar Office,1319 Us Highway 72 E,Athens,AL,35611,34.78423359,-86.94301589
"First State Bank of the South, Inc.","First State Bank Of The South, Inc.",Full Service Brick and Mortar Office,5856 Highway 278,Sulligent,AL,35586,33.9014718,-88.13242118
"First State Bank of the South, Inc.",Hamilton,Full Service Brick and Mortar Office,240 Military Street South,Hamilton,AL,35570,34.14040635,-87.9891898
"First State Bank of the South, Inc.",Northport,Full Service Brick and Mortar Office,5520 Mcfarland Boulevard,Northport,AL,35476,33.23621401,-87.6100735
"First State Bank of the South, Inc.",Winfield,Full Service Brick and Mortar Office,U.S. Highway 78 And 43 And Meadow Lark Road,Winfield,AL,35594,33.93279399,-87.83043559
"First Jackson Bank, Inc.",Bridgeport,Full Service Brick and Mortar Office,50550 Us Hwy 277,Bridgeport,AL,35740,34.94157844,-85.72614495
"First Jackson Bank, Inc.","First Jackson Bank, Inc.",Full Service Brick and Mortar Office,43243 Us Highway 72,Stevenson,AL,35772,34.87536555,-85.81235645
"First Jackson Bank, Inc.",Scottsboro,Full Service Brick and Mortar Office,408 East Laurel Street,Scottsboro,AL,35768,34.67272904,-86.03021182
"First Jackson Bank, Inc.",Scottsboro Wal-Mart,Full Service Retail Office,24807 John T. Reid Parkway,Scottsboro,AL,35768,34.65951549,-86.0183185
"First Jackson Bank, Inc.",Wal-Mart Shopping Center,Full Service Brick and Mortar Office,308 Sutton Road,Owens Cross Roads,AL,35763,34.65996332,-86.48759155
The Hometown Bank of Alabama,Cleveland,Full Service Brick and Mortar Office,18045 State Highway 160,Cleveland,AL,35049,33.98694115,-86.5826078
The Hometown Bank of Alabama,Operations Center,Limited Service Administrative Office,713 Fairgrounds Ave,Oneonta,AL,35121,33.94745348,-86.46454316
The Hometown Bank of Alabama,Pinson,Full Service Brick and Mortar Office,6811 Highway 79,Pinson,AL,35126,33.701823,-86.6846115
The Hometown Bank of Alabama,Snead,Full Service Brick and Mortar Office,87672 Us Highway 278,Altoona,AL,35952,34.11466001,-86.387561
The Hometown Bank of Alabama,The Hometown Bank Of Alabama,Full Service Brick and Mortar Office,"2002 2nd Avenue, East",Oneonta,AL,35121,33.96770484,-86.454648
Ameris Bank,Abbeville,Full Service Brick and Mortar Office,204 Kirkland Street,Abbeville,AL,36310,31.56887834,-85.25042371
Ameris Bank,Dothan - Hwy 84 East,Full Service Brick and Mortar Office,2200 E Main St,Dothan,AL,36301,31.21394057,-85.35940957
Ameris Bank,Dothan,Full Service Brick and Mortar Office,3299 Ross Clark Circle,Dothan,AL,36303,31.23757806,-85.43192203
Ameris Bank,Eufaula Avenue,Full Service Brick and Mortar Office,1140 S Eufaula Avenue,Eufaula,AL,36027,31.87787382,-85.14954692
Ameris Bank,"Houston County, Al",Limited Service Messenger Office,"3299 Ross Clark Circle, Nw",Dothan,AL,36303,31.23757806,-85.43192203
First Citizens Bank,First Citizens Bank,Full Service Brick and Mortar Office,100 West Third Street,Luverne,AL,36049,31.71637335,-86.26634463
First Citizens Bank,Fort Deposit,Full Service Brick and Mortar Office,115 West Old Fort Rd,Fort Deposit,AL,36032,31.98698147,-86.58070133
First Citizens Bank,Greenville,Full Service Brick and Mortar Office,475 Greenville Bypass,Greenville,AL,36037,31.84632325,-86.62316139
First Citizens Bank,Hayneville Facility,Full Service Brick and Mortar Office,40 Lafayette Street East,Hayneville,AL,36040,32.18334247,-86.580198
First Citizens Bank,Highland Home,Full Service Brick and Mortar Office,17823 Montgomery Hwy,Highland Home,AL,36041,31.94637758,-86.31443842
First State Bank of DeKalb County,First Bank Of The South,Full Service Brick and Mortar Office,246 Main Street,Rainsville,AL,35986,34.49218968,-85.84365608
First State Bank of DeKalb County,First State Bank Of Dekalb County,Full Service Brick and Mortar Office,2407 Gault Avenue North,Fort Payne,AL,35967,34.46527968,-85.70099595
First State Bank of DeKalb County,Gault Avenue North,Full Service Brick and Mortar Office,2407 Gault Avenue North,Fort Payne,AL,35967,34.46527968,-85.70099595
First State Bank of DeKalb County,Grant,Full Service Brick and Mortar Office,4770 Main Street,Grant,AL,35747,34.5177721,-86.2559263
First State Bank of DeKalb County,Henagar,Full Service Brick and Mortar Office,17583 Alabama Highway 75,Henagar,AL,35978,34.6282445,-85.7502647
The Exchange Bank of Alabama,Attalla,Full Service Brick and Mortar Office,923 Attalla Boulevard,Attalla,AL,35954,33.50480861,-86.91341081
The Exchange Bank of Alabama,Gadsden,Full Service Brick and Mortar Office,230 North Third Street,Gadsden,AL,35903,34.01412175,-86.0008363
The Exchange Bank of Alabama,Noccalula Village,Full Service Brick and Mortar Office,1321a Noccalula Road,Gadsden,AL,35904,34.03719099,-86.02266635
The Exchange Bank of Alabama,Rainbow City,Full Service Brick and Mortar Office,3000 Rainbow Drive,Gadsden,AL,35901,33.96434475,-86.02882471
The Exchange Bank of Alabama,The Exchange Bank Of Alabama,Full Service Brick and Mortar Office,Sixth And Blount Streets,Altoona,AL,35952,34.025184,-86.325831
Community Bank of Mississippi,Airport Boulevard,Full Service Brick and Mortar Office,6587 Airport Boulevard,Mobile,AL,36608,30.68029782,-88.19530622
Community Bank of Mississippi,Birmingham Lpo,Limited Service Loan Production Office,"813 Shades Creek Parkway, Suite 100",Birmingham,AL,35209,33.474843,-86.764266
Community Bank of Mississippi,Daphne,Full Service Brick and Mortar Office,23797 Alabama Highway 98,Daphne,AL,36526,30.57197175,-87.89604784
Community Bank of Mississippi,Fairhope,Full Service Brick and Mortar Office,813 Estella Street,Fairhope,AL,36532,30.52640946,-87.88747958
Community Bank of Mississippi,Infirmary 65,Full Service Brick and Mortar Office,111 I-65 Service Road,Mobile,AL,36608,30.88198568,-88.04211091
Friend Bank,Friend Bank,Full Service Brick and Mortar Office,220 E. Lawrence Harris Hwy,Slocomb,AL,36375,31.10760055,-85.59186794
Friend Bank,Friend Dothan,Full Service Brick and Mortar Office,3105 Ross Clark Circle,Dothan,AL,36303,31.22949437,-85.43219153
Friend Bank,Friend Geneva,Full Service Brick and Mortar Office,712 West Maple Avenue,Geneva,AL,36340,31.04870904,-85.88379328
Friend Bank,Friend Hartford,Full Service Brick and Mortar Office,307 West Main Street,Hartford,AL,36344,31.10020509,-85.70068211
Friend Bank,Friend Newton,Full Service Brick and Mortar Office,465 S. College St,Newton,AL,36352,31.33045909,-85.5969891
Central State Bank,Alabaster Office,Full Service Brick and Mortar Office,9331 Highway 119,Alabaster,AL,35007,33.21566802,-86.82637613
Central State Bank,Calera,Full Service Brick and Mortar Office,57 County Road 87,Calera,AL,35040,33.16642757,-86.77692072
Central State Bank,Central State Bank,Full Service Brick and Mortar Office,11025 Hwy 25,Calera,AL,35040,33.10318821,-86.7496244
Central State Bank,Limestone Office,Full Service Brick and Mortar Office,71 Limestone Parkway,Calera,AL,35040,33.14692882,-86.74762175
Central State Bank,Pelham,Full Service Brick and Mortar Office,3145 Highway 31 South,Pelham,AL,35124,33.28858478,-86.81072509
First Southern Bank,First Southern Bank,Full Service Brick and Mortar Office,301 South Court Street,Florence,AL,35630,34.79778136,-87.67435502
First Southern Bank,Ford City,Full Service Brick and Mortar Office,5145 River Road,Muscle Shoals,AL,35661,34.78586646,-87.53005019
First Southern Bank,Killen,Full Service Brick and Mortar Office,1455 Highway 72,Killen,AL,35645,34.85724836,-87.54435332
First Southern Bank,Muscle Shoals,Full Service Brick and Mortar Office,1027 Avalon Avenue,Muscle Shoals,AL,35661,34.7445745,-87.65443775
First Southern Bank,St. Florian,Full Service Brick and Mortar Office,4350 County Road 47,Florence,AL,35630,34.87345131,-87.62330733
First Bank,First Bank,Full Service Brick and Mortar Office,312 Main Street,Wadley,AL,36276,33.12190376,-85.56421346
First Bank,Goodwater,Full Service Brick and Mortar Office,105 North Main Street,Goodwater,AL,35072,33.06378596,-86.05401018
First Bank,Hollis,Full Service Brick and Mortar Office,8333 Us Highway 431,Heflin,AL,36264,33.52655785,-85.63912785
First Bank,Roanoke,Full Service Brick and Mortar Office,3140 U.S. Highway 431,Roanoke,AL,36274,33.14998974,-85.35860156
First Bank,Rockford,Full Service Brick and Mortar Office,205 Main Street,Rockford,AL,35136,51.23407163,-113.1416824
AmeriFirst Bank,Amerifirst Bank,Full Service Brick and Mortar Office,104 Hardaway Avenue,Union Springs,AL,36089,32.14472676,-85.71596147
AmeriFirst Bank,Opelika,Full Service Brick and Mortar Office,3120 Frederick Road,Opelika,AL,36804,32.61405706,-85.42512887
AmeriFirst Bank,Peppertree,Full Service Brick and Mortar Office,8165 Vaughn Road,Montgomery,AL,36116,32.33876446,-86.1713325
AmeriFirst Bank,Prattville,Full Service Brick and Mortar Office,1799 Fairview Avenue,Prattville,AL,36066,32.483295,-86.4206415
Cheaha Bank,Anniston,Full Service Brick and Mortar Office,1100 Quintard Avenue,Anniston,AL,36201,33.65883875,-85.82691497
Cheaha Bank,Big Valley Road,Full Service Brick and Mortar Office,120 Big Valley Road,Alexandria,AL,36250,33.78170357,-85.89773018
Cheaha Bank,Cheaha Bank,Full Service Brick and Mortar Office,1320 Highway Drive,Oxford,AL,36203,33.61434674,-85.81411744
Cheaha Bank,Jacksonville,Full Service Brick and Mortar Office,1500 Pelham Road South,Jacksonville,AL,36265,33.79517279,-85.76110698
State Bank & Trust Company,Dothan,Full Service Brick and Mortar Office,4482 West Main Street,Dothan,AL,36303,31.23675062,-85.46037066
State Bank & Trust Company,Enterprise,Full Service Brick and Mortar Office,206 East Grubbs Street,Enterprise,AL,36330,31.31494074,-85.85112812
State Bank & Trust Company,Mobile,Full Service Brick and Mortar Office,"1141 Montlimar Drive, Suite 2012",Mobile,AL,36609,30.667689,-88.1325
State Bank & Trust Company,The American Bank (Geneva),Full Service Brick and Mortar Office,201 South Commerce Street,Geneva,AL,36340,31.03783911,-85.86562823
Sweet Water State Bank,Demopolis,Full Service Brick and Mortar Office,1202 Osgood Loop,Demopolis,AL,36732,32.50476,-87.83785
Sweet Water State Bank,Linden,Full Service Brick and Mortar Office,206 South Main Street,Linden,AL,36748,32.30513308,-87.79800284
Sweet Water State Bank,Sweet Water State Bank,Full Service Brick and Mortar Office,31385 Alabama Highway 10,Sweet Water,AL,36782,32.09440039,-87.87534169
Sweet Water State Bank,Thomasville,Full Service Brick and Mortar Office,33821 Highway 43,Thomasville,AL,36784,31.93326269,-87.7380359
Small Town Bank,Heflin,Full Service Brick and Mortar Office,654 Ross Street,Heflin,AL,36264,33.64556232,-85.5875458
Small Town Bank,Ranburne,Full Service Brick and Mortar Office,21044 Main Street,Ranburne,AL,36273,33.52282555,-85.34586973
Small Town Bank,Roanoke,Full Service Brick and Mortar Office,548 Main Street,Roanoke,AL,36274,33.15087221,-85.36859255
Small Town Bank,Small Town Bank,Full Service Brick and Mortar Office,117 Main Street,Wedowee,AL,36278,33.30819456,-85.4847327
Community Spirit Bank,Community Spirit Bank,Full Service Brick and Mortar Office,200 4th Avenue Sw,Red Bay,AL,35582,34.44173348,-88.14527008
Community Spirit Bank,Red Bay,Full Service Brick and Mortar Office,1007 4th Street Nw,Red Bay,AL,35582,34.46017598,-88.15364558
Community Spirit Bank,Russellville,Full Service Brick and Mortar Office,14009 Highway 43,Russellville,AL,35653,34.497555,-87.7217941
Community Spirit Bank,Vina,Full Service Brick and Mortar Office,7141 Highway 19,Vina,AL,35593,34.37639845,-88.05883527
State Bank & Trust,Brilliant,Full Service Brick and Mortar Office,1080 Main Street,Brilliant,AL,35548,34.02448212,-87.76067133
State Bank & Trust,Guin,Full Service Brick and Mortar Office,7370 Us Highway 43,Guin,AL,35563,33.96579439,-87.9129644
State Bank & Trust,Midtown,Full Service Brick and Mortar Office,194 Bankhead Highway,Winfield,AL,35594,33.92965568,-87.81516824
State Bank & Trust,State Bank & Trust,Full Service Brick and Mortar Office,1945 Ushwy 43,Winfield,AL,35594,33.92892095,-87.81746145
Cullman Savings Bank,101 Main Street Sw,Full Service Brick and Mortar Office,101 Main Street Sw,Hanceville,AL,35077,34.05244827,-86.76140039
Cullman Savings Bank,3201 Alabama Hwy 157,Full Service Brick and Mortar Office,3201 Alabama Highway 157,Cullman,AL,35058,34.20279819,-86.82736526
Cullman Savings Bank,Cullman Savings Bank,Full Service Brick and Mortar Office,316 Second Avenue S.W.,Cullman,AL,35055,34.174386,-86.842476
Cullman Savings Bank,South Office,Full Service Brick and Mortar Office,1652 2nd Avenue Sw,Cullman,AL,35055,34.15944933,-86.83477918
First Cahawba Bank,Downtown Office,Full Service Brick and Mortar Office,801 Alabama Ave,Selma,AL,36701,32.40654992,-87.02289088
First Cahawba Bank,First Cahawba Bank,Full Service Brick and Mortar Office,2610 Citizens Parkway,Selma,AL,36701,32.43441108,-87.02402147
First Cahawba Bank,Gulf Shores,Full Service Brick and Mortar Office,144 Cove Avenue,Gulf Shores,AL,36542,30.26898847,-87.69139217
