bank,branch,service,street,city,state,zip,latitude,longitude
Wells Fargo Bank,Hillcrest,Full Service Brick and Mortar Office,1956 East Main Street,Spartanburg,SC,29307,34.97045911,-81.88787523
Wells Fargo Bank,James Island,Full Service Brick and Mortar Office,751 Daniel Ellis Drive,Charleston,SC,29412,32.747607,-79.9703685
Wells Fargo Bank,Johns Island,Full Service Brick and Mortar Office,"3575 Maybank Highway, Unit West",Johns Island,SC,29455,32.720517,-80.0790525
Wells Fargo Bank,Lady's Island,Full Service Brick and Mortar Office,148 Sea Island Parkway,Beaufort,SC,29907,32.41426179,-80.65121907
Wells Fargo Bank,Lake City Main,Full Service Brick and Mortar Office,205 West Main Street,Lake City,SC,29560,33.874382,-79.75654814
Wells Fargo Bank,Lake Keowee,Full Service Brick and Mortar Office,8233 Rochester Highway,Salem,SC,29676,34.80667499,-82.90850035
Wells Fargo Bank,Lancaster Main,Full Service Brick and Mortar Office,705 North Main Street,Lancaster,SC,29720,34.728975,-80.7749235
Wells Fargo Bank,Landrum,Full Service Brick and Mortar Office,401 East Rutherford Street,Landrum,SC,29356,35.17605408,-82.18528128
Wells Fargo Bank,Leesville Main,Full Service Brick and Mortar Office,418 East Railroad Avenue,Leesville,SC,29070,33.91738577,-81.51312944
Wells Fargo Bank,Lexington Main,Full Service Brick and Mortar Office,200 Columbia Avenue,Lexington,SC,29072,33.98710088,-81.24463826
Wells Fargo Bank,Lexington Place,Full Service Brick and Mortar Office,5490 Sunset Boulevard,Lexington,SC,29072,33.99829827,-81.2188724
Wells Fargo Bank,Long Point,Full Service Brick and Mortar Office,648 Long Point Road,Mount Pleasant,SC,29464,32.841342,-79.853787
Wells Fargo Bank,Marion Main,Full Service Brick and Mortar Office,507 North Main Street,Marion,SC,29571,34.18243298,-79.40011405
Wells Fargo Bank,"Market At Oakland, The",Full Service Brick and Mortar Office,3080 Ironclad Alley,Mount Pleasant,SC,29466,32.864877,-79.7851485
Wells Fargo Bank,Mauldin,Full Service Brick and Mortar Office,500 North Main Street,Mauldin,SC,29662,34.78534557,-82.31287957
Wells Fargo Bank,Mcalister,Full Service Brick and Mortar Office,137 South Pleasantburg Drive,Greenville,SC,29607,34.84111489,-82.36387205
Wells Fargo Bank,Mill Creek Commons,Full Service Brick and Mortar Office,5234 Highway 557,Clover,SC,29710,35.119647,-81.0846045
Wells Fargo Bank,Moncks Corner Main,Full Service Brick and Mortar Office,237 East Main Street,Moncks Corner,SC,29461,33.19346877,-80.00712709
Wells Fargo Bank,Mount Pleasant Bypass,Full Service Brick and Mortar Office,1100 Johnnie Dodds Blvd,Mount Pleasant,SC,29464,32.813037,-79.8589845
Wells Fargo Bank,Mt Pleasant Towne Centre Night Depos,Limited Service Messenger Office,1891 Sthy 17,Mount Pleasant,SC,29464,32.63469543,-80.86178561
Wells Fargo Bank,Murrells Inlet,Full Service Brick and Mortar Office,4380 Highway 17 Bypass,Murrells Inlet,SC,29576,33.5559916,-79.04420499
Wells Fargo Bank,Newberry Main,Full Service Brick and Mortar Office,1119 Boyce Street,Newberry,SC,29108,34.27478181,-81.6199296
Wells Fargo Bank,North Augusta Main,Full Service Brick and Mortar Office,402 Georgia Avenue,North Augusta,SC,29841,33.492609,-81.971811
Wells Fargo Bank,North Hill,Full Service Brick and Mortar Office,3439 Clemson Boulevard,Anderson,SC,29621,34.54890055,-82.67349609
Wells Fargo Bank,North Island,Full Service Brick and Mortar Office,75 Matthews Drive,Hilton Head Island,SC,29926,32.2146,-80.702019
Wells Fargo Bank,North Myrtle Beach,Full Service Brick and Mortar Office,1025 Highway 17 South,North Myrtle Beach,SC,29582,33.818256,-78.691905
Wells Fargo Bank,North Rivers Market,Full Service Brick and Mortar Office,7804 Rivers Avenue,Charleston,SC,29406,32.94504,-80.040231
Wells Fargo Bank,North Village,Full Service Brick and Mortar Office,"6877 Dorchester Road, Suite 19",North Charleston,SC,29418,32.885667,-80.067915
Wells Fargo Bank,Oak Street,Full Service Brick and Mortar Office,2110 North Oak Street,Myrtle Beach,SC,29577,33.70465109,-78.8739867
Wells Fargo Bank,Okatie Town Center,Full Service Brick and Mortar Office,197 Okatie Village Drive,Okatie,SC,29909,32.29699285,-80.94566353
Wells Fargo Bank,Pelham,Full Service Brick and Mortar Office,3600 Pelham Road,Greenville,SC,29615,34.86028722,-82.26988071
Wells Fargo Bank,Pickens Main,Full Service Brick and Mortar Office,431 Ann Street,Pickens,SC,29671,34.89167459,-82.71074262
Wells Fargo Bank,Reidville Road,Full Service Brick and Mortar Office,5870 Reidville Road,Moore,SC,29369,34.88704717,-82.065994
Wells Fargo Bank,Rock Hill Main,Full Service Brick and Mortar Office,113 East Main Street,Rock Hill,SC,29730,34.92589596,-81.02735
Wells Fargo Bank,Saint Matthews Main,Full Service Brick and Mortar Office,702 N F R Huff Drive,Saint Matthews,SC,29135,33.66610685,-80.77672645
Wells Fargo Bank,Sc Bamberg County 1,Limited Service Mobile Office,500 Solomon Blatt Boulevard,Denmark,SC,29042,33.32341108,-81.11960481
Wells Fargo Bank,Sc Bamberg County 2,Limited Service Mobile Office,1411 Voorhees Road,Denmark,SC,29042,33.25651365,-81.10002489
Wells Fargo Bank,Sc Charleston County,Limited Service Mobile Office,66 George Street,Charleston,SC,29424,32.7834,-79.9370235
Wells Fargo Bank,Sc Greenville County 1,Limited Service Mobile Office,3300 Poinsett Hwy,Greenville,SC,29613,34.926624,-82.434915
Wells Fargo Bank,Sc Horry County,Limited Service Mobile Office,755 Highway 544,Conway,SC,29526,33.797736,-79.018083
Wells Fargo Bank,Sc Richland County,Limited Service Mobile Office,901 Sumter Street,Columbia,SC,29208,33.997743,-81.030591
Wells Fargo Bank,Sea Pines,Full Service Brick and Mortar Office,One Greenwood Drvie,Hilton Head Island,SC,29928,32.13840243,-80.78803862
Wells Fargo Bank,Seneca Main,Full Service Brick and Mortar Office,301 East Main Street,Seneca,SC,29678,34.68514729,-82.95115923
Wells Fargo Bank,Seven Oaks,Full Service Brick and Mortar Office,6119 Saint Andrews Road,Columbia,SC,29212,34.05519,-81.1611675
Wells Fargo Bank,Shaw Air Force Base,Full Service Brick and Mortar Office,530 Exchange Street,Shaw A F B,SC,29152,33.97618856,-80.47785699
Wells Fargo Bank,Simpsonville,Full Service Brick and Mortar Office,667 Fairview Road,Simpsonville,SC,29680,34.70987167,-82.25661098
Wells Fargo Bank,Southpark,Full Service Brick and Mortar Office,1511 South Irby Street,Florence,SC,29505,34.165575,-79.76511
Wells Fargo Bank,Sparkleberry,Full Service Brick and Mortar Office,"10136 Two Notch Road, Suite 102",Columbia,SC,29229,34.11701296,-80.88320598
Wells Fargo Bank,Spartanburg Main,Full Service Brick and Mortar Office,101 North Pine Street,Spartanburg,SC,29302,34.95323571,-81.92092127
Wells Fargo Bank,Summerville Bacons Bridge,Full Service Brick and Mortar Office,805 Bacons Bridge Road,Summerville,SC,29485,32.99850415,-80.18426123
Wells Fargo Bank,Summerville Main,Full Service Brick and Mortar Office,406 North Main Street,Summerville,SC,29483,33.02439102,-80.17189623
Wells Fargo Bank,Sumter Highway,Full Service Brick and Mortar Office,6700 Garners Ferry Road,Columbia,SC,29209,33.97701792,-80.958559
Wells Fargo Bank,Sumter Main,Full Service Brick and Mortar Office,4 North Washington Street,Sumter,SC,29150,33.920892,-80.345052
Wells Fargo Bank,Surfside 544,Full Service Brick and Mortar Office,2361 Dick Pond Rd,Myrtle Beach,SC,29575,33.64833817,-78.97700784
Wells Fargo Bank,Surfside Beach,Full Service Brick and Mortar Office,1410 Highway 17 North,Myrtle Beach,SC,29575,33.623334,-78.971472
Wells Fargo Bank,Tega Cay,Full Service Brick and Mortar Office,2890 Highway 160 West,Fort Mill,SC,29708,35.061048,-80.9912115
Wells Fargo Bank,Travelers Rest,Full Service Brick and Mortar Office,5 Hawkins Rd,Travelers Rest,SC,29690,34.974576,-82.430487
Wells Fargo Bank,Trolley Road,Full Service Brick and Mortar Office,10106 Dorchester Road,Summerville,SC,29485,32.95260646,-80.16651233
Wells Fargo Bank,"Village Of Sandhill, The",Full Service Brick and Mortar Office,101 Forum Drive,Columbia,SC,29229,34.13469599,-80.88103382
Wells Fargo Bank,Wade Hampton,Full Service Brick and Mortar Office,2616 Wade Hampton Blvd,Greenville,SC,29615,34.896996,-82.33974
Wells Fargo Bank,Walterboro Main,Full Service Brick and Mortar Office,202 Eddie Chasteen Drive,Walterboro,SC,29488,32.91138584,-80.66926532
Wells Fargo Bank,Wando Crossing,Full Service Brick and Mortar Office,1505 N Hwy 17,Mount Pleasant,SC,29464,32.81688305,-79.84564699
Wells Fargo Bank,Wappoo Creek,Full Service Brick and Mortar Office,1730 Maybank Highway,Charleston,SC,29412,32.763141,-79.976673
Wells Fargo Bank,Wedgewood Square,Full Service Brick and Mortar Office,1709 Heckle Boulevard,Rock Hill,SC,29732,34.951275,-81.062865
Wells Fargo Bank,Wells Fargo Center,Full Service Brick and Mortar Office,15 South Main Street,Greenville,SC,29601,34.849962,-82.3986225
Wells Fargo Bank,Wesmark,Full Service Brick and Mortar Office,1119 Broad Street,Sumter,SC,29150,33.95305758,-80.37828522
Wells Fargo Bank,Westgate,Full Service Brick and Mortar Office,1505 Wo Ezell Boulevard,Spartanburg,SC,29301,34.93657859,-81.98927908
Wells Fargo Bank,Westgate Mall Nd,Limited Service Messenger Office,205 W Blackstock Rd,Spartanburg,SC,29301,34.94002149,-81.99138239
Wells Fargo Bank,Westside,Full Service Brick and Mortar Office,308 Pearman Dairy Road,Anderson,SC,29625,34.50736752,-82.68583019
Wells Fargo Bank,White Horse,Full Service Brick and Mortar Office,3043 White Horse Road,Greenville,SC,29611,34.81389886,-82.44082794
Wells Fargo Bank,Winnsboro Main,Full Service Brick and Mortar Office,101 Congress Street,Winnsboro,SC,29180,34.3802713,-81.08643223
Wells Fargo Bank,Woodruff East,Full Service Brick and Mortar Office,1720 Woodruff Road,Greenville,SC,29607,34.81934355,-82.27268457
South State Bank,100 Exchange Street,Full Service Brick and Mortar Office,100 Exchange Street,Hilton Head Island,SC,29926,32.21706756,-80.71841087
South State Bank,1309 Sam Rittenberg Boulevard,Full Service Brick and Mortar Office,1309 Sam Rittenberg Boulevard,Charleston,SC,29407,32.814774,-79.9963875
South State Bank,2 Palmetto Bay Road,Full Service Brick and Mortar Office,2 Palmetto Bay Road,Hilton Head Island,SC,29928,32.156469,-80.76276
South State Bank,211 Highway 17 North,Full Service Brick and Mortar Office,211 Highway 17 North,Myrtle Beach,SC,29575,33.613128,-78.9796035
South State Bank,2440 Mall Drive,Full Service Brick and Mortar Office,2440 Mall Drive,Charleston,SC,29406,32.878665,-80.0153595
South State Bank,501 Main Street,Full Service Brick and Mortar Office,501 Main Street,Conway,SC,29526,33.83776966,-79.04779205
South State Bank,601,Limited Service Facility Office,3025 St. Matthews Rd.,Orangeburg,SC,29118,33.54215296,-80.83227687
South State Bank,637 Rutledge Avenue,Full Service Brick and Mortar Office,637 Rutledge Avenue,Charleston,SC,29403,32.799609,-79.9519005
South State Bank,690 Bacon's Bridge Road,Full Service Brick and Mortar Office,690 Bacon's Bridge Road,Summerville,SC,29485,32.99937408,-80.18403397
South State Bank,7850 Rivers Avenue,Full Service Brick and Mortar Office,7850 Rivers Ave.,Charleston,SC,29406,32.948721,-80.040897
South State Bank,822 Coleman Boulevard,Full Service Brick and Mortar Office,822 Coleman Boulevard,Mount Pleasant,SC,29464,32.793795,-79.8656175
South State Bank,8450 Dorchester Rd,Full Service Brick and Mortar Office,8450 Dorchester Road,North Charleston,SC,29420,32.91562628,-80.10985262
South State Bank,855 Savannah Hwy,Full Service Brick and Mortar Office,855 Savannah Hwy,Charleston,SC,29407,32.78205,-79.9884225
South State Bank,Abbeville Main,Full Service Brick and Mortar Office,203 South Main Street,Abbeville,SC,29620,34.17591147,-82.37718453
South State Bank,Anderson,Full Service Brick and Mortar Office,201 East Greenville Street,Anderson,SC,29621,34.51010993,-82.64995793
South State Bank,Anderson Highway 81,Full Service Brick and Mortar Office,2123 Highway 81 N,Anderson,SC,29621,34.552881,-82.6302015
South State Bank,Antrim Drive Office,Full Service Brick and Mortar Office,45 East Antrim Drive,Greenville,SC,29607,34.8404502,-82.36190109
South State Bank,Ashley Avenue,Full Service Brick and Mortar Office,172 Ashley Avenue,Charleston,SC,29403,32.785731,-79.946532
South State Bank,Ashley Crossing,Full Service Brick and Mortar Office,1955 Magwood Road,Charleston,SC,29414,32.81566576,-80.04055222
South State Bank,Bamberg,Full Service Brick and Mortar Office,2770 Main Highway,Bamberg,SC,29003,33.30084508,-81.03398026
South State Bank,Bank Operations (Lpo),Limited Service Loan Production Office,600 North Duncan Bypass,Union,SC,29379,34.72964964,-81.63913663
South State Bank,Batesburg-Leesville Main Office Bran,Full Service Brick and Mortar Office,138 East Columbia Avenue,Leesville,SC,29070,33.91180434,-81.52471123
South State Bank,Beaufort,Full Service Brick and Mortar Office,1121 Boundary Street,Beaufort,SC,29901,32.43962749,-80.67490166
South State Bank,Belton,Full Service Brick and Mortar Office,717 Anderson Street,Belton,SC,29627,34.52031903,-82.50515375
South State Bank,Bluffton,Full Service Brick and Mortar Office,1328 Fording Island Road,Bluffton,SC,29910,32.24452734,-80.82738772
South State Bank,Bluffton Oak Forest,Full Service Brick and Mortar Office,9 Oak Forest Rd,Bluffton,SC,29910,32.266935,-80.8584885
South State Bank,Broad Street,Full Service Brick and Mortar Office,1141 Broad Street,Sumter,SC,29150,33.954615,-80.3787975
South State Bank,Center Pointe Drive,Full Service Brick and Mortar Office,4962 Centre Pointe Drive,North Charleston,SC,29418,32.872698,-80.0215065
South State Bank,Chapin Office,Limited Service Loan Production Office,"113 Virginia Street, Suite B",Chapin,SC,29036,34.16595197,-81.35508208
South State Bank,Charleston Broad Street,Full Service Brick and Mortar Office,46 Broad Street,Charleston,SC,29401,32.776812,-79.9290585
South State Bank,Clemson,Full Service Brick and Mortar Office,528 Old Greenville Highway,Clemson,SC,29631,34.69054633,-82.80981671
South State Bank,Clinton,Full Service Brick and Mortar Office,198 Jacobs Highway,Clinton,SC,29325,34.45534606,-81.87690842
South State Bank,Columbia Northeast,Full Service Brick and Mortar Office,2010 Clemson Road,Columbia,SC,29229,34.14007193,-80.91192048
South State Bank,Courier Service,Limited Service Messenger Office,1127 Ebenezer Road,Rock Hill,SC,29732,34.945056,-81.033372
South State Bank,Denmark,Full Service Brick and Mortar Office,18587 Heritage Way,Denmark,SC,29042,33.32597861,-81.1406327
South State Bank,Dick Pond,Full Service Brick and Mortar Office,5019 Dick Pond Road,Myrtle Beach,SC,29588,33.67440662,-78.99913043
South State Bank,Easley,Full Service Brick and Mortar Office,1800 East Main Street,Easley,SC,29640,34.82757,-82.5702255
South State Bank,East Broad Street,Full Service Brick and Mortar Office,200 East Broad Street,Greenville,SC,29601,34.846191,-82.3976055
South State Bank,Elloree,Full Service Brick and Mortar Office,6512 Old No. 6 Hwy.,Elloree,SC,29047,33.53024508,-80.5717335
South State Bank,Folly Road,Full Service Brick and Mortar Office,1185 Folly Road,Charleston,SC,29412,32.723226,-79.967322
South State Bank,Forest Drive,Full Service Brick and Mortar Office,4132 Forest Drive,Columbia,SC,29204,34.020513,-80.980659
South State Bank,Fort Mill,Full Service Brick and Mortar Office,808 East Tom Hall Street,Fort Mill,SC,29715,35.007012,-80.9306235
South State Bank,Georgetown,Full Service Brick and Mortar Office,1025 Church Street,Georgetown,SC,29440,33.37298013,-79.28215636
South State Bank,Greenwood Montague Avenue,Full Service Brick and Mortar Office,109 Montague Street,Greenwood,SC,29649,34.19818267,-82.17122613
South State Bank,Greenwood Montague Drive-Thru,Limited Service Facility Office,123 Montague Avenue,Greenwood,SC,29649,34.198488,-82.1717685
South State Bank,Greenwood Westwood,Full Service Brick and Mortar Office,537 Sc 72 -byp Nw,Greenwood,SC,29649,34.20375566,-82.19640733
South State Bank,Grissom Parkway,Full Service Brick and Mortar Office,4331 Robert M Grissom Parkway,Myrtle Beach,SC,29577,33.72708691,-78.86138548
South State Bank,Hardeeville,Full Service Brick and Mortar Office,21979 Whyte Hardee Blvd,Hardeeville,SC,29927,32.28570842,-81.08194912
South State Bank,Hartsville Mall,Full Service Brick and Mortar Office,825 South 5th Street,Hartsville,SC,29550,34.36378214,-80.06749021
South State Bank,Highway 160,Full Service Brick and Mortar Office,817 Dave Gibson Boulevard,Fort Mill,SC,29708,35.04313921,-80.98601777
South State Bank,Irmo,Full Service Brick and Mortar Office,201 Columbiana Drive,Columbia,SC,29212,34.07823099,-81.16014315
South State Bank,James Island,Full Service Brick and Mortar Office,315 Folly Road,Charleston,SC,29412,32.762493,-79.9749135
South State Bank,K-Mart Plaza,Full Service Brick and Mortar Office,2021 Hoffmeyer Road,Florence,SC,29501,34.192008,-79.8081795
South State Bank,Knox Abbott Drive,Full Service Brick and Mortar Office,1100 Knox Abbott Drive,Cayce,SC,29033,33.9804616,-81.06721233
South State Bank,Ladys Island,Full Service Brick and Mortar Office,189 Sea Island Parkway,Beaufort,SC,29907,32.41200075,-80.64657018
South State Bank,Lake City,Full Service Brick and Mortar Office,266 West Main Street,Lake City,SC,29560,33.87618,-79.758252
South State Bank,Laurens,Full Service Brick and Mortar Office,206 Hillcrest Drive,Laurens,SC,29360,34.5053404,-82.01300114
South State Bank,Lexington,Full Service Brick and Mortar Office,5109 Sunset Boulevard,Lexington,SC,29072,34.0078746,-81.19553208
South State Bank,Long Point Road,Full Service Brick and Mortar Office,632 Long Point Road,Mount Pleasant,SC,29464,32.84091,-79.8566625
South State Bank,Messenger Service,Limited Service Messenger Office,265 South Irby Street,Florence,SC,29501,34.194177,-79.768413
South State Bank,Messenger Service,Limited Service Messenger Office,1255 St. Matthews Road,Orangeburg,SC,29115,33.51099189,-80.86119173
South State Bank,Messenger Service,Limited Service Messenger Office,520 Gervais Street,Columbia,SC,29201,33.99807641,-81.04360746
South State Bank,Moncks Corner,Full Service Brick and Mortar Office,"317 Highway 52, North",Moncks Corner,SC,29461,33.199848,-79.9919325
South State Bank,Montague,Full Service Brick and Mortar Office,702 Montague Ave,Greenwood,SC,29649,34.205778,-82.173231
South State Bank,Mount Pleasant,Full Service Brick and Mortar Office,1899 Highway 17 North,Mount Pleasant,SC,29464,32.831586,-79.828803
South State Bank,Mt. Pleasant,Full Service Brick and Mortar Office,1032 Johnnie Dobbs Blvd,Mount Pleasant,SC,29464,32.812074,-79.864704
South State Bank,Murrells Inlet,Full Service Brick and Mortar Office,4210 Highway 17 Bypass,Murrells Inlet,SC,29576,33.55761162,-79.04304681
South State Bank,"New Commerce Bank, Na",Full Service Brick and Mortar Office,1006 E. Butler Road,Greenville,SC,29607,34.80796649,-82.28168668
South State Bank,Newberry,Full Service Brick and Mortar Office,999 Wilson Road,Newberry,SC,29108,34.28035936,-81.59468916
South State Bank,North Augusta,Full Service Brick and Mortar Office,"336 Georgia Avenue, Ste 104",North Augusta,SC,29841,33.49212516,-81.97163994
South State Bank,North Jeffries,Full Service Brick and Mortar Office,520 North Jeffries Boulevard,Walterboro,SC,29488,32.907969,-80.66673
South State Bank,North Myrtle,Full Service Brick and Mortar Office,606 Main Street,North Myrtle Beach,SC,29582,33.825501,-78.6760875
South State Bank,Oakheart Myrtle Beach,Full Service Brick and Mortar Office,2005c Oakheart Road,Myrtle Beach,SC,29579,33.75798937,-78.96330369
South State Bank,Orangeburg (Former Main Off),Full Service Brick and Mortar Office,"950 John C. Calhoun Drive, S.E.",Orangeburg,SC,29115,33.48835416,-80.86020781
South State Bank,Pamplico Highway,Full Service Brick and Mortar Office,108 Pamplico Highway,Florence,SC,29505,34.165584,-79.763508
South State Bank,Pelham Road,Full Service Brick and Mortar Office,3622 Pelham Road,Greenville,SC,29615,34.85999903,-82.26829489
South State Bank,Pickens,Full Service Brick and Mortar Office,424 Hampton Avenue,Pickens,SC,29671,34.8797703,-82.70209143
South State Bank,Pine Log Road,Full Service Brick and Mortar Office,1001 Pine Log Rd,Aiken,SC,29803,33.522165,-81.7222095
South State Bank,Plantation Federal Bank,Full Service Brick and Mortar Office,11039 Ocean Highway,Pawleys Island,SC,29585,33.44510488,-79.12267878
South State Bank,Pnb Courier,Limited Service Messenger Office,1800 East Main Street,Easley,SC,29640,34.82757,-82.5702255
South State Bank,Powdersville,Full Service Brick and Mortar Office,4 Hood Road,Greenville,SC,29611,34.79034632,-82.48640769
South State Bank,Proprietors Place,Full Service Retail Office,3000 Proprietors Place,Mount Pleasant,SC,29464,32.861799,-79.788222
South State Bank,Ridgeland,Full Service Brick and Mortar Office,10671 S. Jacob Smart Boulevard,Ridgeland,SC,29936,32.47876003,-80.98126602
South State Bank,Robertson Boulevard,Limited Service Facility Office,600 Robertson Boulevard,Walterboro,SC,29488,32.920947,-80.6669325
South State Bank,Rock Hill,Full Service Brick and Mortar Office,1127 Ebenezer Road,Rock Hill,SC,29732,34.945056,-81.033372
South State Bank,Rock Hill East Main Office,Full Service Brick and Mortar Office,222 East Main Street,Rock Hill,SC,29730,34.924419,-81.025749
South State Bank,Saluda,Limited Service Loan Production Office,437 North Main Street,Saluda,SC,29138,34.01388513,-81.7686993
South State Bank,Saluda,Full Service Brick and Mortar Office,200 North Main Street,Saluda,SC,29138,34.00288201,-81.77220553
South State Bank,Santee,Full Service Brick and Mortar Office,657 Bass Drive,Santee,SC,29142,33.48560133,-80.47787724
South State Bank,Savannah Highway,Full Service Brick and Mortar Office,3628 Savannah Highway,Johns Island,SC,29455,32.803488,-80.11197
South State Bank,Seneca,Full Service Brick and Mortar Office,201 Bypass 123,Seneca,SC,29678,34.699086,-82.9406745
South State Bank,Simpsonville,Full Service Brick and Mortar Office,#1 Five Forks Plaza Court,Simpsonville,SC,29681,34.806033,-82.232496
South State Bank,South Irby Street,Full Service Brick and Mortar Office,265 South Irby Street,Florence,SC,29501,34.194177,-79.768413
South State Bank,South State Bank,Full Service Brick and Mortar Office,520 Gervais Street,Columbia,SC,29201,33.99807641,-81.04360746
South State Bank,Southern Bank & Trust Aiken,Full Service Brick and Mortar Office,"149 Laurens Street, Nw",Aiken,SC,29801,33.56302946,-81.72190631
South State Bank,Spartanburg,Full Service Brick and Mortar Office,320 Main Street,Spartanburg,SC,29302,34.99193637,-81.83732802
South State Bank,St James Boulevard,Full Service Brick and Mortar Office,218 St. James Blvd.,Goose Creek,SC,29445,32.9597381,-80.01161019
South State Bank,St. George,Full Service Brick and Mortar Office,5542 Memorial Boulevard,Saint George,SC,29477,33.1867369,-80.57465887
South State Bank,St. Matthews Road,Full Service Brick and Mortar Office,1255 St. Matthews Road,Orangeburg,SC,29118,33.51099189,-80.86119173
South State Bank,Summerville,Full Service Brick and Mortar Office,1315 North Main Street,Summerville,SC,29483,33.03672714,-80.15517147
South State Bank,Summerville Messenger Service,Limited Service Messenger Office,402 - B North Main Street,Summerville,SC,29483,33.0242557,-80.17195554
South State Bank,Sun City,Full Service Brick and Mortar Office,32 William Pope Drive,Okatie,SC,29909,32.29691249,-80.94920302
South State Bank,Union Duncan Bypass,Full Service Brick and Mortar Office,502 North Duncan By-Pass,Union,SC,29379,34.726914,-81.63896807
South State Bank,Winnsboro,Full Service Brick and Mortar Office,801 Highway 321 South,Winnsboro,SC,29180,34.35924019,-81.09783291
South State Bank,York,Full Service Brick and Mortar Office,801 E. Liberty Street,York,SC,29745,34.986321,-81.2216655
Branch Banking and Trust Company,76th Avenue North,Full Service Brick and Mortar Office,505 76th Avenue North,Myrtle Beach,SC,29572,33.74682114,-78.81908594
Branch Banking and Trust Company,Anderson Highway 81,Full Service Brick and Mortar Office,"1637 E Greenville Street, Suite E",Anderson,SC,29621,34.52945147,-82.63470168
Branch Banking and Trust Company,Anderson Main,Full Service Brick and Mortar Office,4007 Clemson Boulevard,Anderson,SC,29621,34.55712649,-82.68682357
Branch Banking and Trust Company,Batesburg Main,Full Service Brick and Mortar Office,303 West Columbia Avenue,Batesburg,SC,29006,33.908265,-81.536958
Branch Banking and Trust Company,Beaufort Sc Main,Full Service Brick and Mortar Office,1 Kemmerlin Lane,Beaufort,SC,29907,32.4079953,-80.65714158
Branch Banking and Trust Company,Belton Main,Full Service Brick and Mortar Office,723 Anderson Street,Belton,SC,29627,34.5199102,-82.50585724
Branch Banking and Trust Company,Berea,Full Service Brick and Mortar Office,1954 Cedar Lane Road,Greenville,SC,29617,34.883235,-82.454355
Branch Banking and Trust Company,Bluffton,Full Service Brick and Mortar Office,2 Burnt Church Road,Bluffton,SC,29910,32.25112971,-80.84278769
Branch Banking and Trust Company,Boiling Springs Sc,Full Service Brick and Mortar Office,2701 Boiling Springs Road,Boiling Springs,SC,29316,35.03486028,-81.97135352
Branch Banking and Trust Company,Broad River,Full Service Brick and Mortar Office,7231 Broad River Road,Irmo,SC,29063,34.09452,-81.15768
Branch Banking and Trust Company,Carolina Forest,Full Service Brick and Mortar Office,3894 Renee Drive,Myrtle Beach,SC,29579,33.760413,-78.961113
Branch Banking and Trust Company,Chapin,Full Service Brick and Mortar Office,1301 Chapin Road,Chapin,SC,29036,34.166502,-81.354492
Branch Banking and Trust Company,Charleston Main,Full Service Brick and Mortar Office,174 Meeting Street,Charleston,SC,29401,32.780115,-79.931061
Branch Banking and Trust Company,Chester Sc,Full Service Brick and Mortar Office,115 Saluda Street,Chester,SC,29706,34.7076,-81.210384
Branch Banking and Trust Company,Clemson,Full Service Brick and Mortar Office,1380 Tiger Boulevard,Clemson,SC,29631,34.687188,-82.8186795
Branch Banking and Trust Company,Clemson Road,Full Service Brick and Mortar Office,205 Forum Drive,Columbia,SC,29229,34.13066893,-80.87598863
Branch Banking and Trust Company,Columbia Sc Main,Full Service Brick and Mortar Office,1201 Main Street,Columbia,SC,29201,34.001271,-81.03483
Branch Banking and Trust Company,Columbiana Financial Center,Full Service Brick and Mortar Office,291 Harbison Boulevard,Columbia,SC,29212,34.07346496,-81.15719264
Branch Banking and Trust Company,Conway Highway 501,Full Service Brick and Mortar Office,2300 E Highway 501,Conway,SC,29526,33.790383,-78.9980535
Branch Banking and Trust Company,Daniel Island,Full Service Brick and Mortar Office,"234 Seven Farms Drive, Ste 110",Charleston,SC,29492,32.85963546,-79.90913694
Branch Banking and Trust Company,Dave Lyle Boulevard,Full Service Brick and Mortar Office,2286 Dave Lyle Boulevard,Rock Hill,SC,29730,34.94047704,-80.96511866
Branch Banking and Trust Company,Dorchester Rd,Full Service Brick and Mortar Office,5010 Dorchester Rd,North Charleston,SC,29418,32.858145,-80.031168
Branch Banking and Trust Company,Dutch Square,Full Service Brick and Mortar Office,418 Bush River Road,Columbia,SC,29210,34.03073248,-81.09217956
Branch Banking and Trust Company,Easley Main,Full Service Brick and Mortar Office,6016 Calhoun Memorial Highway,Easley,SC,29640,34.824879,-82.5747975
Branch Banking and Trust Company,Five Points,Full Service Brick and Mortar Office,2101 Blossom Street,Columbia,SC,29205,33.99756879,-81.01521412
Branch Banking and Trust Company,Florence Main,Full Service Brick and Mortar Office,1831 West Evans Street,Florence,SC,29501,34.195806,-79.8018705
Branch Banking and Trust Company,Forest Drive,Full Service Brick and Mortar Office,3401 Forest Drive,Columbia,SC,29204,34.018821,-80.9917065
Branch Banking and Trust Company,Fort Mill,Full Service Brick and Mortar Office,1782 Highway 160 West,Fort Mill,SC,29708,35.034561,-80.971596
Branch Banking and Trust Company,Goose Creek,Full Service Brick and Mortar Office,144 St James Avenue,Goose Creek,SC,29445,33.003792,-80.0422425
Branch Banking and Trust Company,Greenville Sc Main,Full Service Brick and Mortar Office,1 North Main Street,Greenville,SC,29601,34.851438,-82.399248
Branch Banking and Trust Company,Greenville Sc Main Drive Thru,Limited Service Facility Office,106 Hampton Avenue,Greenville,SC,29601,34.85379743,-82.40262124
